draws,first_name,height,last_name,losses,reach,stance,url,weight,wins,fighter_id,SApM,SLpM,Str. Acc.,Str. Def,Sub. Avg.,TD Acc.,TD Avg.,TD Def.
0,AJ,"5' 7""",Siscoe,2,--,,fce9b4056a8ef559,135 lbs.,1,2528,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Yokthai,"5' 7""",Sithoar,1,--,,436cdea7bdfdc016,143 lbs.,0,2529,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Jeri,"5' 5""",Sitzes,1,--,,44a1dd0ef4373edc,125 lbs.,3,2530,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Dennis,"5' 6""",Siver,11,"70.0""",Orthodox,5f87a5c00b3d17ed,145 lbs.,23,2531,2.67,3.87,32%,65%,0.3,32%,0.87,65%
0,Chas,"5' 11""",Skelly,3,"72.0""",Orthodox,4bd6b4800070b069,145 lbs.,17,2532,3.58,1.95,39%,45%,2.5,33%,1.82,36%
0,Matt,"6' 3""",Skelton,1,--,Orthodox,caced97768818230,265 lbs.,0,2533,0.54,0.00,0%,0%,0.0,0%,0.00,66%
0,Zach,"5' 6""",Skinner,8,--,Orthodox,c337c3c85b1871e0,145 lbs.,6,2534,2.40,0.53,50%,32%,1.0,27%,5.00,100%
1,Brian,"5' 8""",Sleeman,9,--,,9db861c26b63daa8,185 lbs.,9,2535,1.85,4.00,48%,70%,0.0,100%,9.23,100%
3,Joe,"6' 0""",Slick,5,--,Orthodox,80e6d71e14c1d356,199 lbs.,16,2536,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Ray,"6' 1""",Sloan,1,--,,a2d1d3d144fed708,205 lbs.,8,2537,0.00,0.00,0%,0%,0.0,0%,0.00,0%
1,Kestutis,"5' 10""",Smirnovas,8,--,Orthodox,1979c80150f630c4,200 lbs.,22,2538,5.05,4.95,52%,54%,1.6,50%,1.55,100%
0,Maurice,"6' 2""",Smith,13,--,Orthodox,33e33d51f289d2a1,221 lbs.,12,2539,0.47,0.41,46%,60%,0.9,50%,0.89,20%
0,Patrick,"6' 2""",Smith,15,--,Orthodox,46c8ec317aff28ac,225 lbs.,20,2540,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Scott,"6' 0""",Smith,9,"70.0""",Orthodox,3410cf010558dc8b,185 lbs.,17,2541,5.94,1.86,27%,50%,0.4,6%,0.13,58%
0,Eric,--,Smith,1,--,Southpaw,9114c8ded5ccd71d,--,1,2542,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Josh,"6' 0""",Smith,5,--,Orthodox,f626aa1c85f8af03,155 lbs.,6,2543,1.40,0.73,28%,54%,2.0,0%,0.00,57%
0,David,--,Smith,1,--,,e955046551f8c7dd,155 lbs.,5,2544,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Adam,--,Smith,2,--,,754968e325d6f60d,--,0,2545,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Trevor,"6' 3""",Smith,7,"75.0""",Orthodox,f797f0c57a83353e,185 lbs.,15,2546,2.68,3.38,59%,51%,1.0,34%,1.94,54%
0,Anthony,"6' 4""",Smith,13,"76.0""",Orthodox,d4c9dcd330403612,185 lbs.,28,2547,4.00,3.11,44%,45%,0.9,30%,0.51,46%
0,Colton,"6' 0""",Smith,4,"71.0""",Orthodox,2e25c1d983c26311,155 lbs.,6,2548,2.30,1.64,41%,51%,1.4,36%,4.09,25%
0,Gilbert,"5' 9""",Smith,2,"75.0""",Southpaw,54ed8dc6f8c31207,185 lbs.,5,2549,2.73,1.09,41%,35%,1.2,60%,3.51,0%
1,Leslie,"5' 9""",Smith,7,"66.0""",Orthodox,76984112f697631f,135 lbs.,10,2550,8.41,7.56,40%,51%,0.0,0%,0.00,62%
0,Walter,"5' 8""",Smith-Cotito,5,--,,625b65b45c1c6888,135 lbs.,4,2551,3.53,2.95,36%,68%,0.0,33%,2.16,57%
1,Justin,--,Smitley,7,--,,c5776fa8f4bf77aa,145 lbs.,10,2552,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Dmitrii,"6' 2""",Smoliakov,2,"74.0""",Switch,75afb06215a07341,253 lbs.,8,2553,3.35,1.63,43%,56%,0.0,0%,0.00,75%
0,Louis,"5' 9""",Smolka,5,"68.0""",Orthodox,d2bc285ead803db0,125 lbs.,11,2554,3.39,3.88,45%,52%,2.2,34%,1.60,31%
0,Denis,"6' 3""",Sobolev,7,--,Orthodox,03b1e846b09f721d,216 lbs.,4,2555,5.45,0.00,0%,33%,0.0,0%,0.00,0%
1,Peter,"6' 0""",Sobotta,6,"75.0""",Southpaw,1fcfc3709fe58151,170 lbs.,17,2556,2.89,2.17,39%,59%,0.6,35%,1.76,77%
0,Renato,"6' 1""",Sobral,9,"75.0""",Orthodox,d468288756ae3982,205 lbs.,36,2557,1.53,2.23,45%,57%,2.6,42%,2.48,65%
0,Rameau Thierry,"5' 10""",Sokoudjou,10,"78.0""",Orthodox,d1152823307d7e7c,205 lbs.,12,2558,2.61,2.26,45%,56%,0.9,47%,1.93,78%
0,Joe,"5' 4""",Son,4,--,Orthodox,83b743fedde154fb,236 lbs.,0,2559,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Paul,--,Song,1,--,,9775eabcb1be1a00,185 lbs.,2,2560,0.00,0.00,0%,0%,0.0,0%,0.00,0%
1,Chael,"6' 1""",Sonnen,14,"74.0""",Southpaw,48d1f690b763934c,205 lbs.,29,2561,1.10,3.08,43%,62%,0.4,59%,3.81,66%
0,Cody,"5' 9""",Sons,7,--,,3324129f3745b300,205 lbs.,3,2562,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Emiliano,"6' 2""",Sordi,6,--,,4c9b84d559822830,185 lbs.,16,2563,4.40,4.20,46%,48%,9.0,0%,0.00,100%
0,Sean,"5' 9""",Soriano,3,"70.0""",Orthodox,bd5403efbaa445c0,145 lbs.,8,2564,2.31,3.15,61%,52%,0.0,42%,1.27,55%
0,Dmitry,"6' 3""",Sosnovskiy,0,"77.0""",Orthodox,85ff1b9471d35238,240 lbs.,11,2565,2.53,2.95,70%,35%,3.2,66%,3.16,100%
1,Krzysztof,"6' 1""",Soszynski,12,"77.0""",Open Stance,59583ff832fe9d68,205 lbs.,26,2566,3.13,3.37,39%,58%,1.0,25%,0.52,71%
0,George,"5' 10""",Sotiropoulos,6,"71.0""",Orthodox,896c322f56b8be5a,155 lbs.,14,2567,2.52,2.61,27%,67%,1.6,31%,2.32,53%
0,Greg,"5' 11""",Soto,2,"73.0""",Orthodox,9c669abd35b2522f,170 lbs.,8,2568,2.61,3.21,63%,52%,1.0,27%,1.49,44%
1,Alex,"5' 8""",Soto,2,"71.0""",Southpaw,d18dbcb0f8e2b55d,135 lbs.,6,2569,5.02,2.95,25%,59%,0.0,30%,2.82,0%
0,Joe,"5' 6""",Soto,7,"65.0""",Orthodox,a4e85a58fbce64b2,135 lbs.,18,2570,5.37,3.36,41%,67%,1.9,21%,0.85,70%
0,Mario,"6' 0""",Soto,2,--,,cac3aaa66c20bee1,145 lbs.,7,2571,5.23,1.43,23%,42%,0.0,0%,0.00,0%
0,Andre,"5' 9""",Soukhamthath,6,"70.0""",Orthodox,d0e50a3d1b250708,135 lbs.,12,2572,3.64,2.62,40%,58%,0.0,50%,1.17,80%
0,Bobby,"6' 2""",Southworth,6,--,Orthodox,aee8eecfc4bfb1e7,205 lbs.,10,2573,1.38,0.99,39%,65%,1.3,78%,3.98,64%
0,Jacare,"6' 1""",Souza,5,"72.0""",Orthodox,7a703c565ccaa18f,185 lbs.,25,2574,2.19,2.28,44%,63%,1.8,44%,3.35,58%
0,Kevin,"6' 0""",Souza,4,"74.0""",Orthodox,6c7020b859c7a3ce,145 lbs.,19,2575,2.91,4.65,44%,58%,0.0,0%,0.00,50%
0,Charon,"5' 9""",Spain,7,--,,c278e8843b8abfec,155 lbs.,6,2576,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Chris,"6' 2""",Spang,2,--,Orthodox,411d012af19ecb59,170 lbs.,5,2577,1.95,1.83,36%,60%,0.9,0%,0.00,50%
0,Andreas,"6' 1""",Spang,1,--,,b9eb5b4ed07d1525,185 lbs.,6,2578,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Ryan,"6' 5""",Spann,4,--,,a67f5afa8d6a1b80,185 lbs.,10,2579,20.00,4.00,50%,28%,0.0,0%,0.00,0%
0,Ron,"6' 5""",Sparks,1,--,,743fd9080892501d,265 lbs.,8,2580,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Tommy,"5' 10""",Speer,5,"71.0""",Orthodox,1411c630ba711b64,170 lbs.,19,2581,5.12,2.56,51%,35%,0.0,33%,2.02,33%
0,Patrick,"6' 1""",Speight,3,--,Orthodox,ae4650eb56ab6a11,170 lbs.,7,2582,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Sean,"5' 10""",Spencer,6,"75.0""",,ab850a77a0fa487d,170 lbs.,12,2583,4.02,4.24,32%,60%,0.0,33%,0.14,68%
0,Sam,"5' 11""",Spengler,2,--,Orthodox,221b2a3070c7ce3e,185 lbs.,4,2584,3.27,3.27,62%,54%,1.8,11%,1.75,75%
0,Nick,--,Sperling,4,--,,7d68f3bec89e08ec,135 lbs.,3,2585,1.40,1.40,25%,66%,0.0,0%,0.00,0%
0,Mario,"6' 2""",Sperry,4,--,Orthodox,5f2197acaba7d5ef,205 lbs.,13,2586,1.53,2.81,52%,47%,1.4,42%,2.09,71%
0,Eric,"6' 1""",Spicely,4,"73.0""",Orthodox,b9664eae2ac75262,185 lbs.,10,2587,2.45,1.96,61%,55%,1.9,25%,2.50,0%
1,Waachiim,"5' 8""",Spiritwolf,8,--,,71caa995674203aa,170 lbs.,9,2588,10.00,10.00,100%,0%,0.0,0%,0.00,0%
0,Daniel,"6' 7""",Spitz,1,"82.0""",Orthodox,f86cb5f25d545e0e,245 lbs.,6,2589,5.97,3.64,39%,45%,0.0,66%,1.95,0%
0,Daniel,"6' 4""",Spohn,6,"79.0""",Southpaw,87f3bbf52e6c9dc9,205 lbs.,15,2590,1.60,2.42,49%,53%,2.5,0%,0.00,28%
0,Pete,"5' 9""",Spratt,21,--,Orthodox,c3ea8deeba00462b,170 lbs.,23,2591,1.33,1.63,48%,55%,0.3,100%,0.30,46%
0,Georges,"5' 11""",St-Pierre,2,"76.0""",Orthodox,6506c1d34da9c013,185 lbs.,26,2592,1.40,3.78,53%,72%,1.1,74%,4.16,83%
0,Bobby,"5' 9""",Stack,2,--,Orthodox,6436029b50a9c255,155 lbs.,8,2593,2.89,1.00,20%,34%,0.0,45%,7.48,100%
0,Andreas,"5' 11""",Stahl,2,"73.0""",Orthodox,69a400af4420cd6a,170 lbs.,9,2594,4.74,2.83,37%,57%,0.0,66%,1.55,80%
0,Ron,"6' 2""",Stallings,8,"75.0""",Southpaw,6dd758d34da8d254,170 lbs.,13,2595,3.26,3.22,60%,51%,0.0,0%,0.00,71%
0,Cody,"5' 6""",Stamann,1,"64.0""",Orthodox,bf7ad5628363eec9,135 lbs.,17,2596,3.38,5.67,51%,63%,0.0,66%,4.00,92%
0,Cristina,"5' 3""",Stanciu,2,"64.0""",Orthodox,175852708cb55776,115 lbs.,5,2597,3.07,2.50,50%,52%,1.7,100%,0.85,40%
0,Brian,"6' 1""",Stann,6,"74.0""",Orthodox,579fcdfcabd23a7b,205 lbs.,12,2598,2.65,3.28,42%,59%,0.3,12%,0.12,60%
0,Josh,"6' 2""",Stansbury,5,"74.0""",,30ea504870f8597b,205 lbs.,8,2599,3.54,3.22,54%,54%,1.0,0%,0.00,87%
0,Dion,"6' 1""",Staring,8,--,Orthodox,289a57039d742bfe,235 lbs.,24,2600,5.00,1.09,37%,47%,0.0,0%,0.00,33%
0,Lucas,--,Stark,5,--,,93e4754d0984c82f,155 lbs.,2,2601,3.20,1.60,25%,66%,0.0,100%,12.00,0%
0,Clifford,"6' 0""",Starks,2,"77.0""",Orthodox,5abf827d62f98fee,185 lbs.,8,2602,2.49,1.94,33%,58%,0.0,100%,1.94,60%
1,Kalib,"6' 3""",Starnes,7,"74.0""",Orthodox,c8136ab8aa32c974,185 lbs.,12,2603,4.43,2.71,48%,53%,0.6,33%,1.46,25%
0,Damian,"5' 5""",Stasiak,5,"70.0""",Orthodox,42a7e90605df3c8a,135 lbs.,10,2604,3.35,1.92,34%,51%,0.8,34%,2.55,46%
0,Adam,--,Steele,1,--,,16044bd8762cf794,170 lbs.,0,2605,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Dominique,"5' 10""",Steele,9,"74.0""",Orthodox,68c11c27d4d56572,170 lbs.,14,2606,2.42,2.32,49%,50%,0.0,42%,2.95,76%
0,Eric,--,Steenberg,1,--,,377bc9dc0b2745f9,155 lbs.,5,2607,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Steve,"6' 3""",Steinbeiss,4,"75.0""",Orthodox,0b5b6876c2a4723f,185 lbs.,7,2608,1.86,3.92,55%,49%,0.0,50%,0.44,58%
0,Ray,"5' 11""",Steinbeiss,7,--,Orthodox,6000b5ae6c462142,170 lbs.,14,2609,0.00,0.00,0%,100%,0.0,0%,0.00,0%
0,Dmitri,"6' 3""",Stepanov,1,--,Orthodox,738acab0c6934dd8,217 lbs.,0,2610,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Jeremy,"5' 8""",Stephens,14,"71.0""",Orthodox,18968f97ad34f15c,145 lbs.,28,2611,2.71,3.08,40%,60%,0.4,36%,1.17,64%
0,Aljamain,"5' 7""",Sterling,3,"71.0""",Orthodox,cb696ebfb6598724,135 lbs.,14,2612,1.43,3.90,50%,68%,0.8,39%,2.25,58%
0,Marc,"5' 9""",Stevens,6,--,,310c4d4b2b32796b,155 lbs.,14,2613,1.79,0.45,26%,46%,0.0,0%,0.00,0%
0,Joe,"5' 7""",Stevenson,14,"70.0""",Orthodox,79899ecf62020f6d,145 lbs.,31,2614,2.44,2.05,44%,60%,2.2,44%,2.75,39%
0,Maia,"5' 4""",Stevenson,5,"62.0""",Orthodox,2fee10d5cf86bfca,115 lbs.,6,2615,3.13,1.57,54%,33%,0.0,100%,3.91,50%
0,Luke,"5' 11""",Stewart,3,--,Orthodox,27b1a406ac171b19,170 lbs.,6,2616,2.34,3.75,56%,53%,1.9,33%,3.75,50%
0,Darren,"6' 0""",Stewart,3,"74.0""",Orthodox,a17ad5a5048e8c3f,185 lbs.,7,2617,2.75,2.75,47%,48%,0.0,42%,3.22,50%
0,Kyle,"6' 0""",Stewart,0,"76.0""",Orthodox,bb61823f76361297,170 lbs.,7,2618,2.24,1.31,43%,52%,0.0,100%,5.61,100%
1,Alex,"6' 2""",Stiebling,11,--,Southpaw,df5a77121ba84a5d,205 lbs.,18,2619,1.03,1.47,41%,57%,0.9,100%,0.22,63%
0,Tyler,"6' 3""",Stinson,8,--,,2cf520143e76cd2e,170 lbs.,22,2620,4.60,2.80,23%,56%,0.5,100%,0.50,0%
0,Dan,"6' 1""",Stittgen,3,--,Orthodox,cc3147b49c7d7d92,170 lbs.,7,2621,4.42,2.97,46%,37%,0.0,100%,0.78,100%
0,Lazar,"5' 7""",Stojadinovic,5,"68.0""",Southpaw,4d25497994da569c,145 lbs.,12,2622,1.97,1.82,29%,59%,0.0,0%,0.00,0%
0,Denis,"6' 0""",Stojnic,3,--,Orthodox,a421465acbe59c77,245 lbs.,9,2623,6.06,1.51,23%,36%,1.0,0%,0.00,80%
0,Ken,"5' 8""",Stone,4,"71.0""",,fbf0947399d14323,135 lbs.,11,2624,2.90,3.85,49%,48%,0.6,33%,1.24,60%
0,Ryan,"5' 9""",Stonitsch,1,--,Southpaw,8d477c3fbe001f9d,170 lbs.,8,2625,2.53,2.53,36%,71%,0.0,0%,0.00,0%
0,George,"5' 10""",Stork,4,--,,61dd409cb40d1a55,185 lbs.,6,2626,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Rick,"5' 9""",Story,9,"71.0""",Southpaw,5b5307450405abf0,170 lbs.,19,2627,2.17,3.80,41%,62%,0.9,48%,2.53,63%
0,Greg,"5' 7""",Stott,1,--,Southpaw,91181b29be041f1c,220 lbs.,0,2628,0.00,0.00,0%,0%,0.0,0%,0.00,0%
1,Curtis,"6' 1""",Stout,12,--,Southpaw,e09dbbd5fe3f0fe2,185 lbs.,11,2629,3.20,0.69,67%,29%,0.0,0%,0.00,20%
1,Sam,"5' 9""",Stout,12,"70.0""",Orthodox,501b07aec9b8fc2d,155 lbs.,21,2630,4.08,4.17,28%,57%,0.1,38%,0.63,77%
0,Tim,"5' 11""",Stout,10,--,,e1a4568fec1fc24f,185 lbs.,12,2631,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Gennaro,--,Strangis,1,--,,495add4fbede0a44,--,0,2632,0.00,0.00,0%,0%,0.0,0%,0.00,0%
4,Dave,"5' 10""",Strasser,8,--,Orthodox,980b4e712489098e,170 lbs.,25,2633,1.88,3.04,45%,59%,0.0,33%,0.72,33%
0,Daniel,"5' 7""",Straus,7,"71.0""",,15347cd4cdf01b03,145 lbs.,24,2634,2.99,4.76,43%,57%,1.1,15%,0.84,81%
0,Gerald,"5' 9""",Strebendt,7,--,Orthodox,04f9fe830cf13482,155 lbs.,9,2635,4.00,0.00,0%,38%,16.4,0%,0.00,0%
1,Sean,"6' 1""",Strickland,1,"76.0""",Orthodox,0d8011111be000b2,170 lbs.,19,2636,3.43,4.08,35%,65%,0.6,57%,1.51,81%
3,Hans,"6' 3""",Stringer,7,"73.0""",Orthodox,523f6ad11dbe9b53,205 lbs.,22,2637,2.84,3.16,61%,41%,0.0,36%,2.40,62%
0,Stefan,"6' 11""",Struve,10,"84.0""",Orthodox,ebc1f40e00e0c481,265 lbs.,32,2638,4.03,3.25,46%,48%,2.0,50%,0.60,59%
0,Josh,"5' 9""",Stuart,4,--,,601cf40c09090853,160 lbs.,1,2639,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Mike,"5' 10""",Stumpf,4,"71.0""",,c0c36a5b3d5bbdd5,170 lbs.,11,2640,8.85,3.34,43%,47%,0.8,25%,1.59,33%
0,Kyle,"6' 3""",Sturgeon,1,--,Switch,d30415ec5e8783cd,225 lbs.,0,2641,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Tatiana,"5' 5""",Suarez,0,"67.0""",,b08012bbe542592a,115 lbs.,6,2642,0.75,4.65,69%,48%,0.8,87%,5.61,0%
3,Masanori,"5' 9""",Suda,11,--,Orthodox,3a7513372f79c8c8,183 lbs.,22,2643,1.20,1.80,50%,63%,0.0,0%,0.00,60%
2,Genki,"5' 9""",Sudo,4,--,Orthodox,99dd0147dc4ef80c,155 lbs.,15,2644,2.23,1.55,39%,33%,4.2,60%,3.58,50%
1,Daisuke,"5' 6""",Sugie,8,--,Orthodox,8215e4fe24e8e81b,160 lbs.,10,2645,0.22,0.00,0%,80%,3.3,50%,3.27,0%
0,Takashi,"5' 11""",Sugiura,3,--,Southpaw,06c60fc2c8dcd7bd,225 lbs.,1,2646,2.08,1.37,40%,53%,0.0,66%,1.33,0%
0,Naho,"5' 1""",Sugiyuma,5,--,,b205d4f2ff44bc89,105 lbs.,12,2647,2.45,2.59,48%,71%,0.0,100%,2.05,66%
0,George,"6' 0""",Sullivan,6,"73.0""",Orthodox,6c7e25571490aa3b,170 lbs.,17,2648,2.46,3.60,39%,57%,0.7,20%,1.39,40%
0,Amar,"5' 9""",Suloev,7,--,Orthodox,7aa88401f93ce836,183 lbs.,24,2649,2.19,1.98,37%,70%,0.3,100%,0.27,88%
0,Magomed,"6' 2""",Sultanakhmedov,5,--,Southpaw,fe1fdc6be470f773,185 lbs.,16,2650,2.40,0.00,0%,42%,9.0,100%,9.00,0%
0,Aji,"5' 10""",Susilo,4,--,,22af3546bd967280,155 lbs.,6,2651,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Jason,"6' 0""",Suttie,1,--,Orthodox,cc5834a495d1ea08,210 lbs.,0,2652,4.97,2.07,83%,36%,0.0,0%,0.00,0%
1,Joel,"5' 11""",Sutton,4,--,Orthodox,a6a9ab5a824e8f66,205 lbs.,2,2653,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Chad,"6' 1""",Sutton,2,--,,556347e2b0e33979,185 lbs.,2,2654,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Martin,"6' 1""",Svensson,6,"72.0""",,bcad7223af3c19da,155 lbs.,14,2655,5.91,2.02,38%,38%,0.0,0%,0.00,0%
0,Cub,"5' 8""",Swanson,8,"70.0""",Orthodox,d247691a6c0e9034,145 lbs.,25,2656,3.27,4.15,49%,62%,0.5,52%,1.19,60%
0,Mike,"6' 1""",Swick,6,"77.0""",Orthodox,9fe85152f351e737,170 lbs.,15,2657,2.29,2.36,37%,54%,0.6,50%,1.06,61%
0,Floyd,"6' 0""",Sword,3,--,Orthodox,5330fe7e4c3af81c,185 lbs.,12,2658,1.57,0.78,42%,40%,0.0,0%,0.00,33%
0,Bentley,"5' 4""",Syler,1,"68.0""",Orthodox,abd2109bc4cb0291,125 lbs.,5,2659,1.73,1.30,18%,79%,0.0,0%,0.00,75%
0,Leo,"5' 11""",Sylvest,26,--,Orthodox,58a36b4ccf5dc30e,205 lbs.,10,2660,6.58,0.00,0%,27%,0.0,0%,0.00,0%
0,Tony,"6' 1""",Sylvester,3,--,Southpaw,87b7df65c30008c4,225 lbs.,11,2661,10.12,0.00,0%,12%,0.0,0%,0.00,0%
0,Tim,"6' 8""",Sylvia,7,"80.0""",Orthodox,2a542ee8a8b83559,265 lbs.,30,2662,2.61,4.23,41%,61%,0.1,100%,0.11,75%
0,Osamu,"6' 5""",Tachihikari,4,--,Orthodox,e7bc606d269896aa,300 lbs.,0,2663,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Amber,--,Tackett,3,--,,bb01bc3c57f39b04,115 lbs.,1,2664,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Eugenio,"5' 8""",Tadeu,3,--,Orthodox,f70144caea5c4c80,160 lbs.,2,2665,0.00,0.00,0%,0%,0.0,0%,0.00,0%
1,Joe,"5' 4""",Taimanglo,7,--,,9bf126927843e184,135 lbs.,23,2666,4.55,4.18,42%,59%,1.4,40%,5.45,100%
0,Mairbek,"5' 9""",Taisumov,5,"73.0""",Orthodox,8f5c8850b2484173,155 lbs.,26,2667,2.09,3.21,43%,62%,0.0,77%,2.17,85%
2,Nobuhiko,"6' 0""",Takada,6,--,Southpaw,a25b71fe5e31fa97,220 lbs.,2,2668,1.92,0.31,24%,39%,0.0,20%,1.15,0%
3,Yoshiki,"5' 11""",Takahashi,25,--,Southpaw,6420efac0578988b,199 lbs.,29,2669,6.47,2.26,51%,44%,2.3,0%,0.00,66%
2,Yoko,"5' 8""",Takahashi,12,--,,01f86e2d604e2f3c,150 lbs.,15,2670,0.00,0.00,0%,0%,0.0,0%,0.00,0%
2,Daiju,"6' 0""",Takase,13,--,Southpaw,4f74c8be51db8a37,170 lbs.,9,2671,1.64,0.49,30%,47%,1.2,17%,0.84,21%
1,Hiroyuki,"5' 6""",Takaya,10,--,Orthodox,0d16bdb7d32e88e9,139 lbs.,16,2672,3.16,3.18,33%,60%,0.0,45%,0.90,66%
0,Yoshihiro,"6' 5""",Takayama,4,--,Orthodox,d856a0080ac09ed7,280 lbs.,1,2673,5.69,3.40,54%,29%,0.0,33%,0.67,55%
0,Makoto,"5' 7""",Takimoto,5,--,Southpaw,a7724f51e32e763e,205 lbs.,6,2674,1.71,1.37,39%,55%,1.1,50%,1.48,25%
2,Oleg,"6' 0""",Taktarov,5,--,Orthodox,1dc56b59cb28425d,210 lbs.,17,2675,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Nordine,"6' 1""",Taleb,4,"74.0""",Orthodox,49858bf46dabf6fb,170 lbs.,14,2676,1.96,3.30,54%,69%,0.0,78%,2.45,72%
0,Tsuyoshi,"6' 0""",Tamakairiki,3,--,Orthodox,eaa0a728cc91ef60,220 lbs.,0,2677,26.67,0.00,0%,50%,0.0,0%,0.00,0%
0,Eli,"5' 7""",Tamez,0,--,,bfd4d50591033a1f,135 lbs.,10,2678,0.00,0.00,0%,0%,0.0,0%,0.00,0%
3,Kiyoshi,"5' 11""",Tamura,13,--,Southpaw,30e8b4505f5ccf92,185 lbs.,32,2679,1.44,2.44,53%,60%,0.2,60%,0.58,45%
2,Akitoshi,"5' 9""",Tamura,11,"70.0""",Orthodox,c95fbc085e17a532,135 lbs.,16,2680,1.94,3.73,43%,78%,1.0,0%,0.00,20%
0,Issei,"5' 5""",Tamura,4,"63.0""",Orthodox,57bf89d42364d39e,135 lbs.,7,2681,4.58,1.89,53%,44%,0.0,25%,0.92,33%
0,Jason,"5' 10""",Tan,3,--,Orthodox,ad3041e61896b975,170 lbs.,5,2682,7.37,0.69,29%,18%,0.0,0%,0.00,0%
0,Akihito,--,Tanaka,2,--,Southpaw,1bf49bf829964144,--,2,2683,2.05,0.19,50%,38%,0.0,66%,5.59,0%
0,Michinori,"5' 5""",Tanaka,3,"67.0""",Orthodox,64788ee44b062ded,135 lbs.,11,2684,1.99,1.97,37%,50%,0.2,38%,2.40,43%
0,Evan,"6' 0""",Tanner,8,"74.0""",Orthodox,8f2d9ee27f206f1f,185 lbs.,32,2685,2.64,3.05,59%,56%,1.3,43%,2.55,25%
1,Manny,"5' 5""",Tapia,4,"67.0""",Orthodox,0eec866a077889f0,135 lbs.,11,2686,4.74,2.69,21%,58%,0.2,40%,0.49,66%
0,Gary,"5' 7""",Tapusoa,2,--,,37ac9e0f4fc86171,185 lbs.,6,2687,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Miesha,"5' 6""",Tate,7,"65.0""",Orthodox,b96619b3acd7d9da,135 lbs.,18,2688,2.71,1.93,41%,50%,1.6,31%,2.06,52%
0,Deividas,"5' 9""",Taurosevicius,5,"68.0""",Southpaw,ef927e4fe2117ab8,145 lbs.,13,2689,1.82,2.13,43%,59%,0.3,28%,2.00,50%
1,Thiago,"5' 7""",Tavares,7,"68.0""",Orthodox,8a59d346dc976a10,145 lbs.,24,2690,2.31,2.00,40%,62%,1.5,42%,3.83,62%
0,Jeremy,--,Tavares,5,--,,681d07e328798ec0,135 lbs.,1,2691,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Brad,"6' 1""",Tavares,5,"74.0""",Orthodox,0c6d9ea8306c029e,185 lbs.,17,2692,2.48,3.19,42%,57%,0.0,31%,1.09,77%
1,Paul,"6' 0""",Taylor,6,"72.0""",Orthodox,9b74de674c355425,155 lbs.,11,2693,4.47,4.44,47%,55%,0.5,25%,0.27,56%
0,Jesse,"6' 0""",Taylor,15,"73.0""",Orthodox,dd992d569aaebee6,170 lbs.,33,2694,0.55,1.94,65%,38%,3.1,50%,7.28,100%
1,Torrance,"5' 7""",Taylor,7,--,,88e53ec16b801740,155 lbs.,10,2695,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Louis,"5' 11""",Taylor,3,"74.0""",Orthodox,49bddfee9ed54cf3,185 lbs.,11,2696,1.24,2.06,32%,68%,0.0,28%,2.48,100%
0,Anthony,"5' 7""",Taylor,3,--,,637a4d8825464c62,145 lbs.,1,2697,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Danielle,"5' 0""",Taylor,3,"60.0""",Orthodox,b76c6268dc1d3c05,115 lbs.,9,2698,2.85,2.87,29%,74%,0.0,25%,0.25,75%
0,James,"6' 2""",Te Huna,9,"75.0""",Orthodox,f5431394fb284bb9,185 lbs.,18,2699,2.99,4.04,51%,62%,0.2,37%,2.75,58%
