draws,first_name,height,last_name,losses,reach,stance,url,weight,wins,fighter_id
0,Todd,"5' 11""",Brown,4,--,Orthodox,"9b68bf67c5695185""",205 lbs.,15,257
0,Chris,--,Brown,4,--,,"9e2624ac992660c6""",170 lbs.,6,258
0,Randy,"6' 3""",Brown,2,"78.0""",Orthodox,"c6aee362c7a7d482""",170 lbs.,10,259
0,Damien,"5' 10""",Brown,12,"68.0""",Orthodox,"d024ed963e8bf7ea""",155 lbs.,17,260
0,Humberto,"5' 10""",Brown,5,"71.0""",,"e9e7e1c8ff289e1b""",145 lbs.,4,261
1,Travis,"6' 6""",Browne,7,"79.0""",Orthodox,"3236bf606fe9fa5b""",255 lbs.,18,262
0,Junie,"5' 9""",Browning,5,--,Orthodox,"d74cba8566291bfa""",155 lbs.,4,263
0,Justin,"5' 9""",Bruckmann,3,--,Orthodox,"5f8e00c27b7e7410""",170 lbs.,7,264
0,Steve,"5' 10""",Bruno,5,--,Orthodox,"2f3f12002564bb55""",170 lbs.,14,265
0,Fernando,"5' 6""",Bruno,4,"70.0""",,"b8c0f30ee9a98b69""",145 lbs.,16,266
0,Derek,"6' 1""",Brunson,6,"77.0""",Southpaw,"b1a3e0aca758b322""",185 lbs.,18,267
0,Josh,"5' 10""",Bryant,1,--,Orthodox,"01f022fa494188e2""",185 lbs.,12,268
0,Justin,"6' 0""",Buchholz,6,"73.0""",Orthodox,"231926533134ec1f""",155 lbs.,12,269
0,Zak,"5' 10""",Bucia,4,--,,"6bbb8dc6e128779e""",170 lbs.,7,270
0,Courtney,"5' 10""",Buck,5,--,Orthodox,"3feed7d02711d8b7""",135 lbs.,10,271
0,Mike,"5' 9""",Budnik,4,"68.0""",Orthodox,"b98209144b63ae26""",145 lbs.,11,272
0,Francisco,"5' 9""",Bueno,2,--,Orthodox,"a72d260b436924c4""",225 lbs.,5,273
0,Paul,"6' 2""",Buentello,14,"77.0""",Orthodox,"f0abbb6f3444dae7""",245 lbs.,29,274
0,Josh,"6' 1""",Bumgarner,3,--,,"9900ab86a4c458bd""",170 lbs.,6,275
0,Shawn,"5' 5""",Bunch,3,--,,"6e9af164ab91a229""",135 lbs.,7,276
0,Wuliji,"5' 9""",Buren,5,"69.0""",Orthodox,"2296125b6c362355""",145 lbs.,10,277
0,Shane,"5' 11""",Burgos,1,"75.0""",Orthodox,"98d961097baaf308""",145 lbs.,10,278
0,Joshua,"5' 10""",Burkman,17,"72.0""",Orthodox,"6da99156486ed6c2""",170 lbs.,29,279
0,Mads,"5' 8""",Burnell,2,"69.0""",Orthodox,"69f01b25dfabaf6b""",145 lbs.,9,280
0,Mikey,"5' 6""",Burnett,2,--,Orthodox,"4c805f5f58a75df0""",170 lbs.,5,281
0,Kevin,"5' 10""",Burns,5,"74.0""",Orthodox,"a6d8bfe9e0c8153b""",170 lbs.,9,282
0,Gilbert,"5' 10""",Burns,2,"71.0""",Orthodox,"23024fdfc966410a""",155 lbs.,13,283
0,Josh,"6' 1""",Burns,10,--,,"1e092415a7eeaf65""",244 lbs.,8,284
3,Derrick,--,Burnsed,2,--,,"2213330f082f82d5""",155 lbs.,8,285
0,Nah-Shon,"5' 11""",Burrell,3,"73.0""",Orthodox,"2c64c035485906aa""",170 lbs.,9,286
0,Martin,"5' 9""",Buschkamp,0,"70.0""",Orthodox,"8fc30d8cebb17116""",145 lbs.,9,287
0,George,"6' 1""",Bush,2,--,,"f0c779dc2ca3816c""",205 lbs.,5,288
0,Bubba,"6' 0""",Bush,3,"73.0""",Orthodox,"132505067f08c54d""",185 lbs.,8,289
1,Murilo,"6' 2""",Bustamante,8,--,Orthodox,"85d905f7c4f5a1af""",183 lbs.,14,290
0,Nick,"5' 9""",Bustamante,3,--,,"51b1ca2a4b064101""",170 lbs.,5,291
0,Eduardo,"5' 8""",Bustillos,3,--,,"f273f1b8df04c8a1""",135 lbs.,5,292
0,Jason,"6' 3""",Butcher,2,--,,"30e39145fec48d25""",185 lbs.,10,293
0,Ian,"5' 8""",Butler,3,--,,"6b8fd98eb52363d1""",155 lbs.,3,294
1,Raphael,"6' 3""",Butler,2,--,,"f941505e35fb1eae""",261 lbs.,9,295
0,Charles,"5' 10""",Byrd,4,"73.0""",Orthodox,"76ee3d666c648f6b""",185 lbs.,10,296
0,Steve,"6' 0""",Byrnes,1,--,Orthodox,"43612456979e5d5e""",170 lbs.,6,297
0,Michael,"5' 11""",Byrnes,2,--,,"87f0b37f153cf497""",155 lbs.,5,298
0,Yan,"5' 11""",Cabral,3,"73.0""",Orthodox,"7cdd3e5d3aa9cb39""",155 lbs.,12,299
0,Alvin,"5' 6""",Cacdac,11,--,Orthodox,"ce7871949b0ed2bf""",125 lbs.,16,300
0,Alex,"5' 10""",Caceres,11,"73.0""",Southpaw,"7aa3d6964eff4877""",145 lbs.,13,301
0,Priscila,"5' 7""",Cachoeira,1,"65.0""",Orthodox,"b1e5bcaad32a3cac""",125 lbs.,8,302
0,Travis,"5' 8""",Calanoc,1,--,Orthodox,"90d28fee0af74f2d""",145 lbs.,5,303
0,Joanne,"5' 6""",Calderwood,3,"65.0""",,"12f91bfa8f1f723b""",115 lbs.,11,304
0,Darrion,"5' 10""",Caldwell,1,--,,"b7dc25ee40ee8334""",135 lbs.,10,305
0,Cynthia,"5' 4""",Calvillo,1,"64.0""",Orthodox,"98215d037be5bcb7""",115 lbs.,6,306
3,Joe,"5' 9""",Camacho,16,--,Orthodox,"dfb965c9824425db""",155 lbs.,13,307
0,Frank,"5' 10""",Camacho,6,"73.0""",Orthodox,"764342d39cdaa54a""",170 lbs.,21,308
1,Fabricio,"5' 10""",Camoes,9,"73.0""",Orthodox,"7abe471b61725980""",155 lbs.,14,309
0,Chris,"6' 2""",Camozzi,13,"76.0""",Orthodox,"6c2030e0a143a94b""",185 lbs.,24,310
0,Brian,"6' 2""",Camozzi,5,"78.0""",Orthodox,"1999ffb5cebc314f""",170 lbs.,7,311
0,Mike,"5' 9""",Campbell,4,--,Southpaw,"f5585e675af7afd4""",155 lbs.,9,312
0,Shane,"6' 0""",Campbell,6,"71.0""",Orthodox,"784285b7ae7dd85f""",155 lbs.,12,313
0,Wagner,"5' 6""",Campos,4,--,Southpaw,"db6d5f691aea3fd3""",145 lbs.,11,314
0,Derek,"5' 9""",Campos,6,--,,"aa8dc72b3a1f761c""",155 lbs.,19,315
0,Will,"5' 9""",Campuzano,6,"70.0""",Orthodox,"901cddcbfa079097""",125 lbs.,13,316
0,Chico,"5' 6""",Camus,7,"66.0""",Orthodox,"32be4b7f7de1c905""",125 lbs.,14,317
0,Carlos,"5' 8""",Candelario,0,"67.0""",Southpaw,"760a55d5b6098cbe""",125 lbs.,6,318
0,Ronaldo,"5' 6""",Candido,0,--,Southpaw,"23fbe02caabcd214""",125 lbs.,6,319
0,Luiz,"6' 2""",Cane,5,"77.0""",Southpaw,"24b033b3daf1c9df""",185 lbs.,12,320
0,Guido,"5' 6""",Cannetti,4,"68.0""",Southpaw,"d05412b513b19621""",135 lbs.,7,321
0,Jared,"5' 11""",Cannonier,3,"77.0""",Switch,"13a0275fa13c4d26""",205 lbs.,10,322
0,Cody,"5' 8""",Canterbury,10,--,,"23100e8f71f25a4a""",155 lbs.,1,323
0,Bo,"6' 2""",Cantrell,10,--,Orthodox,"6750e338922a099d""",235 lbs.,10,324
0,Steve,"6' 2""",Cantwell,6,"75.0""",Orthodox,"f1f9e48a0d150757""",185 lbs.,7,325
0,Gina,"5' 8""",Carano,1,--,Orthodox,"899eaba48fa864a6""",145 lbs.,7,326
0,Dos,"6' 4""",Caras Jr.,5,--,Orthodox,"155a02a8b4311057""",225 lbs.,9,327
0,Bryan,"5' 8""",Caraway,9,"68.0""",Orthodox,"5ef0088c1b19beeb""",135 lbs.,21,328
0,Remo,--,Cardarelli,5,--,,"e5512a6aed150d8f""",135 lbs.,7,329
0,Phil,"5' 11""",Cardella,5,--,,"f6a7b02c42e9fc5b""",155 lbs.,8,330
0,Chris,"5' 3""",Cariaso,8,"63.0""",Southpaw,"b2e3aca4cd363477""",125 lbs.,17,331
0,Don,--,Carlo-Clauss,5,--,,"f59a6de8a5dfe297""",170 lbs.,7,332
0,Antonio,"6' 2""",Carlos Junior,2,"79.0""",Orthodox,"52e76bb4b3e852f3""",185 lbs.,11,333
0,Francis,"6' 3""",Carmont,10,"78.0""",Orthodox,"3591d0d5d382a381""",205 lbs.,23,334
0,Liz,"5' 6""",Carmouche,6,"66.0""",Orthodox,"51a0c09cbe9b8472""",125 lbs.,10,335
0,Roan,"5' 11""",Carneiro,11,"74.0""",Orthodox,"1c86754617d9813a""",170 lbs.,21,336
1,Renato,"5' 11""",Moicano,1,"72.0""",Orthodox,"b6452706b373eea1""",145 lbs.,12,337
0,Gabriel,"5' 6""",Carrasco,0,--,,"89ed44801968b8e3""",135 lbs.,7,338
0,Cody,"5' 10""",Carrillo,16,--,,"9346efb4bbaedd08""",155 lbs.,11,339
0,Cain,"5' 8""",Carrizosa,2,"74.0""",Orthodox,"064b7dc68d786254""",155 lbs.,6,340
0,Roger,"5' 10""",Carroll,14,--,,"572a89dbe1f76761""",170 lbs.,16,341
0,Jonny,"5' 10""",Carson,5,--,,"0d49ddc07bd8c747""",155 lbs.,9,342
0,Scott,"6' 2""",Carson,2,--,,"1e3302f9ab6f549a""",215 lbs.,4,343
7,Shonie,"5' 10""",Carter,27,--,Southpaw,"7b6e40a73b567072""",170 lbs.,50,344
0,Bruno,"5' 8""",Carvalho,2,--,,"456c02115efc4a01""",154 lbs.,6,345
0,Antonio,"5' 9""",Carvalho,6,"68.0""",Orthodox,"fef3d17e27e916e7""",145 lbs.,15,346
0,Rafael,"6' 3""",Carvalho,1,--,,"620d8710e89cfeae""",185 lbs.,14,347
0,Shane,"6' 2""",Carwin,2,"80.0""",Orthodox,"68dd7b3783c19f9c""",265 lbs.,12,348
0,Johnny,"5' 10""",Case,6,"72.0""",Orthodox,"1f4b04a926ef1287""",155 lbs.,22,349
1,Kevin,"5' 11""",Casey,5,"77.0""",Southpaw,"8d9586726252dbf7""",185 lbs.,9,350
0,Cortney,"5' 7""",Casey,6,"67.0""",Orthodox,"5f179af5fffeb9f6""",115 lbs.,7,351
0,Brandon,"6' 5""",Cash,3,--,Orthodox,"3993f7dcb7caf42a""",255 lbs.,5,352
2,Bendy,"5' 5""",Casimir,11,--,Southpaw,"ec7ac09293d26c05""",145 lbs.,19,353
0,Joe,"6' 3""",Cason,1,--,,"2b1c6f28039efe36""",205 lbs.,8,354
0,John,"5' 7""",Castaneda,2,"70.0""",Switch,"5fa2974cbd18e05c""",135 lbs.,13,355
0,Gil,"5' 9""",Castillo,5,--,Southpaw,"31ceaf0e670c1578""",170 lbs.,8,356
0,Danny,"5' 9""",Castillo,10,"71.0""",Orthodox,"d1e7fc58d4225cdf""",155 lbs.,17,357
0,Raul,"5' 11""",Castillo,1,--,Orthodox,"feeae92f951f49a9""",185 lbs.,6,358
0,Tim,"5' 11""",Catalfo,2,--,Orthodox,"6ca68b636fbc1f18""",235 lbs.,4,359
0,Nick,"6' 0""",Catone,4,"72.0""",Southpaw,"f8fe2053d73d7bcf""",185 lbs.,10,360
0,Luke,"5' 7""",Caudillo,16,--,Orthodox,"68d76fd9ecf7431d""",155 lbs.,17,361
1,Gesias,"5' 8""",Cavalcante,5,"71.0""",Orthodox,"2a74bbba57058f12""",155 lbs.,16,362
0,Rafael,"6' 1""",Feijao,7,"73.0""",Orthodox,"5c1ca0c72b599a3c""",205 lbs.,12,363
0,Magnus,"6' 5""",Cedenblad,5,"79.0""",Orthodox,"0e21976afc92e4d1""",185 lbs.,14,364
1,Yosdenis,"5' 8""",Cedeno,5,"69.0""",Orthodox,"3e61082025db8137""",155 lbs.,10,365
0,Henry,"5' 4""",Cejudo,2,"64.0""",Orthodox,"056c493bbd76a918""",125 lbs.,12,366
0,Adam,"6' 2""",Cella,2,"78.0""",,"b27b8881d7444114""",170 lbs.,4,367
0,Donald,"6' 1""",Cerrone,10,"73.0""",Orthodox,"1d00756835ca67c9""",170 lbs.,33,368
0,Jared,"5' 10""",Chaffee,2,--,,"fdf59144e535bc38""",155 lbs.,5,369
1,Luan,"6' 0""",Chagas,2,"75.0""",Orthodox,"9ccf8371fd80d45d""",170 lbs.,15,370
0,Ansar,"5' 9""",Chalangov,4,--,Orthodox,"7342fcc41a4817fa""",170 lbs.,14,371
0,Alex,"5' 3""",Chambers,4,"63.0""",,"26b63bc5c0c1f65d""",115 lbs.,5,372
0,Mike,"5' 8""",Chandler,4,--,,"4b93a88f3b1de35b""",155 lbs.,9,373
0,Joe,"6' 1""",Charles,13,--,Southpaw,"19ffeb5e3fffd6d5""",260 lbs.,6,374
1,Dan,"6' 2""",Charles,6,--,,"32a4f1235f0dad73""",228 lbs.,10,375
0,Ernest,"5' 8""",Chavez,2,"70.0""",Orthodox,"b406da701c479076""",145 lbs.,8,376
0,Emilio,"5' 9""",Chavez,9,--,,"84e8920e59ff14a7""",145 lbs.,12,377
0,Gabriel,"6' 1""",Checco,2,--,Switch,"9c5f7d5c6d084b35""",185 lbs.,10,378
0,Albert,"5' 11""",Cheng,4,--,Orthodox,"d8d7b24d276c8cb0""",170 lbs.,2,379
0,Mark,"5' 7""",Cherico,1,"69.0""",Orthodox,"79a193111e3bc99b""",145 lbs.,11,380
0,Michael,"6' 1""",Chiesa,3,"75.0""",Southpaw,"c58f51dedb310998""",155 lbs.,14,381
0,Sako,"5' 11""",Chivitchian,1,--,,"9f7787e56a6bc0f4""",155 lbs.,5,382
0,Mu Bae,"6' 2""",Choi,4,--,Orthodox,"371a1c91b24dec2b""",230 lbs.,9,383
0,Dooho,"5' 10""",Choi,3,"70.0""",Orthodox,"e93b04e308913c2e""",145 lbs.,14,384
0,John,"5' 11""",Cholish,3,"72.0""",Orthodox,"03c9994c5b8958ec""",155 lbs.,8,385
0,Ryo,"5' 9""",Chonan,12,"70.0""",Orthodox,"55a7b2d4e54ffac9""",170 lbs.,20,386
0,Katlyn,"5' 9""",Chookagian,1,"68.0""",Orthodox,"e872e9a9a902c045""",125 lbs.,10,387
0,Will,"6' 4""",Chope,6,"76.0""",Switch,"db5dc7cb80d7d418""",145 lbs.,19,388
0,Joachim,"6' 3""",Christensen,6,"76.0""",Orthodox,"2d447cc91bdaa545""",205 lbs.,14,389
0,Dan,"6' 8""",Christison,7,--,Orthodox,"b369533a577fa97c""",265 lbs.,20,390
0,Anthony,"5' 9""",Christodoulou,6,"72.0""",Orthodox,"4f11e9ce318ffbcb""",155 lbs.,12,391
0,Murad,"5' 11""",Chunkaiev,3,--,Orthodox,"d4a12dfa4067742f""",185 lbs.,8,392
0,Steven,"6' 0""",Ciaccio,4,--,,"eaebaa6801338ea1""",170 lbs.,4,393
0,Mike,"6' 0""",Ciesnolevicz,4,--,Orthodox,"51b0bb73a1da34bc""",235 lbs.,19,394
0,Nikolajus,--,Cilkinas,6,--,Orthodox,"3f3550bf126a5721""",--,1,395
0,Misha,"6' 3""",Cirkunov,4,"77.0""",Orthodox,"67f272324a030d00""",205 lbs.,13,396
0,Johnny,"5' 11""",Cisneros,6,--,,"42611508ba8c3298""",170 lbs.,9,397
1,Laverne,"5' 11""",Clark,19,--,Orthodox,"1c2f2571b18791b6""",170 lbs.,27,398
0,Logan,"6' 2""",Clark,5,--,Orthodox,"6776260cb0aef647""",185 lbs.,15,399
0,Mychal,"6' 3""",Clark,12,--,Orthodox,"69108cb8b32efe04""",224 lbs.,7,400
0,Heather Jo,"5' 6""",Clark,6,"64.0""",,"dd4c16777fb2ccf9""",115 lbs.,7,401
0,Devin,"6' 0""",Clark,2,"75.0""",Orthodox,"cc7040fe76f0ef91""",205 lbs.,9,402
0,Jessica-Rose,"5' 5""",Clark,4,"64.0""",Orthodox,"6c8072b61c276e67""",125 lbs.,9,403
0,Mitch,"5' 10""",Clarke,5,"73.0""",Orthodox,"c76ec2bc3a57666a""",155 lbs.,11,404
1,Rich,"5' 9""",Clementi,20,"72.0""",Southpaw,"7d21de9c6d7c98b2""",155 lbs.,40,405
0,Chris,"5' 10""",Clements,6,"70.0""",Orthodox,"e5ecaf884b6da2bc""",170 lbs.,12,406
1,Josh,"5' 6""",Clopton,2,"68.0""",Orthodox,"48e96d9cea6d4ab0""",145 lbs.,6,407
0,Brian,"5' 11""",Cobb,6,--,Orthodox,"3138fab619faf4d1""",155 lbs.,19,408
0,Darryl,"5' 9""",Cobb,4,--,,"dc6d8256ee3dfba5""",185 lbs.,5,409
1,Dave,"5' 6""",Cochran,28,--,,"6dbb1107de9a4a08""",155 lbs.,25,410
0,Dakota,"5' 8""",Cochrane,12,--,,"8fa7e0bc052185ce""",155 lbs.,29,411
0,Marloes,"5' 9""",Coenen,5,"67.0""",,"0b77a05bcbd2de74""",145 lbs.,21,412
0,Marc,--,Cofer,4,--,,"e90d9d0681270953""",185 lbs.,4,413
0,John,"5' 9""",Cofer,4,"73.0""",Southpaw,"8b260672a21d1fd6""",155 lbs.,7,414
0,Wayne,"6' 1""",Cole,18,--,Orthodox,"2eab7a6c8b0ed8cc""",205 lbs.,16,415
1,Devin,"6' 4""",Cole,9,--,Orthodox,"1174782eacde9b0c""",240 lbs.,21,416
0,Mark,"6' 1""",Coleman,10,"75.0""",Orthodox,"21b8a0f5c231096f""",205 lbs.,16,417
0,Cortez,"6' 1""",Coleman,2,--,,"ffb20ae0db47ebe6""",185 lbs.,7,418
0,Clay,"5' 11""",Collard,7,"73.0""",Orthodox,"cc900c6a71ed23f3""",145 lbs.,14,419
0,Jake,"6' 3""",Collier,4,"78.0""",Orthodox,"92fa1401b7927da3""",205 lbs.,11,420
1,Christian,"6' 5""",Colombo,3,"80.0""",Orthodox,"9123c54d0a2b72dd""",265 lbs.,8,421
0,Wes,"6' 2""",Combs,5,--,Orthodox,"a85998eb79650b2c""",205 lbs.,19,422
0,Carlos,"6' 2""",Condit,12,"75.0""",Orthodox,"f9f07bb5a43535ed""",170 lbs.,30,423
0,Jeremiah,"6' 1""",Constant,7,--,Orthodox,"18f5669a92e99d92""",240 lbs.,10,424
0,Jonathan,--,Contrestano,0,--,,"06d4eb8123087123""",155 lbs.,6,425
0,Mike,"6' 1""",Cook,9,--,Orthodox,"3ab0df1ddd5f1dc2""",205 lbs.,11,426
0,Chad,"6' 2""",Cook,9,--,,"e6daf9cdbf0da889""",205 lbs.,9,427
0,TJ,--,Cook,4,--,,"fa238ecfd048f7d8""",205 lbs.,12,428
0,Brett,"6' 0""",Cooper,7,--,Orthodox,"88ffe9745e218dd8""",170 lbs.,15,429
0,Bobby,"6' 1""",Cooper,7,--,,"1b51895e5572cfda""",155 lbs.,12,430
0,Amanda,"5' 3""",Cooper,3,"64.0""",Switch,"d4a31850a7457f1b""",115 lbs.,4,431
0,Kit,"6' 0""",Cope,7,--,Orthodox,"ce47f49e5c386a9c""",170 lbs.,4,432
0,Chris,"6' 0""",Cope,4,"72.0""",Orthodox,"8c8c92a12621d7e0""",170 lbs.,5,433
0,Josh,"6' 1""",Copeland,2,"75.0""",Orthodox,"3aa794cbe1e3484b""",265 lbs.,9,434
0,Akira,"5' 8""",Corassani,7,"68.0""",Orthodox,"3f52ce18fb98008f""",145 lbs.,14,435
0,Muhsin,"5' 10""",Corbbrey,7,--,Orthodox,"1f9344211ca7fd60""",155 lbs.,9,436
0,Daniel,"5' 11""",Cormier,1,"72.0""",Orthodox,"d967f0128c323de6""",205 lbs.,20,437
0,Clint,--,Coronel,5,--,,"fe67cd6423f7a8ad""",155 lbs.,2,438
0,Henry,"5' 9""",Corrales,3,--,,"7cb0946d51b8cde7""",145 lbs.,13,439
1,Bethe,"5' 5""",Correia,3,"64.0""",Orthodox,"673ea7dcc786b1b3""",135 lbs.,10,440
0,Wesley,"6' 3""",Correira,14,--,Orthodox,"4e9fb05d7e5e61b8""",260 lbs.,19,441
0,Chad,"6' 5""",Corvin,0,--,,"1267b631db78665a""",255 lbs.,6,442
0,Miguel,"6' 4""",Cosio,12,--,,"d150c6fbdb7687f4""",205 lbs.,1,443
0,Jadson,"5' 7""",Costa,2,--,Orthodox,"222d6b547de2e035""",155 lbs.,10,444
0,Guilherme,--,Costa,1,--,,"28877eddb1c0b967""",155 lbs.,7,445
0,Patrick,"5' 11""",Cote,11,"71.0""",Orthodox,"9fa3bd637edd9aa2""",170 lbs.,24,446
0,JC,"5' 9""",Cottrell,5,"71.0""",Orthodox,"3ec1e4ba98c9c85a""",155 lbs.,17,447
0,Rashad,"6' 0""",Coulter,3,"76.0""",Orthodox,"d1528ac5675558b1""",245 lbs.,8,448
0,Dave,"5' 8""",Courchaine,5,--,,"79ab17db3b40831a""",170 lbs.,5,449
0,Randy,"6' 1""",Couture,11,"75.0""",Orthodox,"0aa92558424ced9e""",205 lbs.,19,450
0,Kim,"5' 8""",Couture,6,--,Orthodox,"84c43f0d25f15b0b""",135 lbs.,3,451
0,Ryan,"5' 10""",Couture,3,"75.0""",Orthodox,"46fd223e3ced39b3""",155 lbs.,7,452
0,Nikk,"5' 8""",Covert,4,--,,"400c7b43c86d27d3""",185 lbs.,3,453
0,Colby,"5' 11""",Covington,1,"72.0""",Orthodox,"dc9572dd6ec74859""",170 lbs.,13,454
0,Jeff,"5' 10""",Cox,7,--,Orthodox,"c9bbf1a0285a8076""",155 lbs.,10,455
0,Nathan,"5' 10""",Coy,7,"69.0""",Southpaw,"15ec018d144710db""",170 lbs.,15,456
0,Andrew,"6' 1""",Craig,4,"76.0""",Orthodox,"8a70ceb3edbe757b""",170 lbs.,9,457
0,Paul,"6' 3""",Craig,2,"76.0""",Orthodox,"eabf206b162b3b83""",205 lbs.,10,458
0,Dan,"6' 2""",Cramer,3,--,Orthodox,"480b702debcb5433""",170 lbs.,7,459
0,Alberto,"5' 5""",Crane,5,--,Orthodox,"25433871e4eee0f4""",155 lbs.,15,460
0,Tim,"6' 3""",Credeur,4,"75.0""",Orthodox,"89b8d1bf1ff09d1d""",185 lbs.,12,461
0,Alexander,--,Crispim,2,--,,"15dedd05f8bcb475""",145 lbs.,7,462
0,Allen,"6' 3""",Crowder,3,"76.0""",Orthodox,"a9d6e047ce48ab63""",245 lbs.,9,463
0,Daron,"5' 8""",Cruickshank,8,"72.0""",Switch,"5f99b2bafb10305f""",155 lbs.,16,464
0,Richard,"5' 7""",Crunkilton,3,--,Orthodox,"22ee260735da0d58""",155 lbs.,19,465
0,Marcio,"6' 4""",Cruz,3,--,Orthodox,"6aa1cbc1466e9a0b""",232 lbs.,7,466
0,Dominick,"5' 8""",Cruz,2,"68.0""",Orthodox,"10f3ba6cd2f44a97""",135 lbs.,22,467
0,Chris,--,Culley,8,--,,"e59b13321562eed3""",145 lbs.,11,468
0,Abel,"5' 7""",Cullum,6,--,Orthodox,"2f8f3c69522db931""",139 lbs.,18,469
0,Zak,"6' 0""",Cummings,5,"75.0""",Southpaw,"4ba8d454f762005d""",170 lbs.,21,470
0,Everett,--,Cummings,0,--,,"05e4be525cb3578c""",205 lbs.,12,471
0,Patrick,"6' 2""",Cummins,4,"76.0""",Orthodox,"e51e5cb722bd47a8""",205 lbs.,10,472
0,Luke,"6' 0""",Cummo,6,"74.0""",Orthodox,"93ce4ac89e3d7652""",170 lbs.,6,473
1,Jeff,"5' 6""",Curran,15,"69.0""",Orthodox,"a8ea84cbe1655f0a""",135 lbs.,35,474
0,Kailin,"5' 4""",Curran,6,"65.0""",Orthodox,"05b43e0ead3df345""",115 lbs.,4,475
0,Pat,"5' 9""",Curran,7,--,,"d8291d0dd63da29c""",145 lbs.,22,476
0,Ion,"6' 1""",Cutelaba,3,"75.0""",Southpaw,"cd13728ae1151f46""",205 lbs.,13,477
0,Sarah,"5' 7""",D'alelio,2,--,,"ac45450f75d14f16""",145 lbs.,4,478
0,Marcos,"5' 4""",da Matta,2,--,,"3b6d84343579fd33""",145 lbs.,8,479
0,Jussier,"5' 5""",Formiga,5,"67.0""",Orthodox,"b102c26727306ab6""",125 lbs.,21,480
0,Claudio,"5' 11""",Silva,1,"71.0""",Southpaw,"6f7c616b98e18c29""",170 lbs.,11,481
0,Henrique,"6' 3""",da Silva,4,"76.0""",Orthodox,"b0bd0c5425668b8f""",205 lbs.,12,482
0,Sheymon,"5' 8""",Moraes,2,"72.0""",Orthodox,"0d62719b1dcf7c40""",145 lbs.,9,483
1,Nicolas,"5' 11""",Dalby,2,"74.0""",Orthodox,"9d19d9e4aa2662e8""",170 lbs.,14,484
2,Paul,"5' 9""",Daley,11,"76.0""",Orthodox,"23725c826c481e7f""",170 lbs.,31,485
2,Dave,"6' 2""",Dalgliesh,19,--,Orthodox,"ddbd0d6259ce57cc""",205 lbs.,30,486
1,Richard,"6' 1""",Dalton,3,--,Orthodox,"6cd3dfc54f01287f""",205 lbs.,4,487
0,Aisling,"5' 2""",Daly,6,"64.0""",,"e50cd77732d39967""",115 lbs.,16,488
0,Rodrigo,"5' 7""",Damm,9,"71.0""",Orthodox,"a20d7dfaba74c067""",155 lbs.,12,489
0,Carina,"5' 4""",Damm,6,--,,"033343da4c0cff8a""",135 lbs.,17,490
0,Cindy,"5' 7""",Dandois,3,"68.0""",Orthodox,"9eef6584fab21fbb""",135 lbs.,8,491
1,Jarjis,"6' 3""",Danho,1,"74.0""",Orthodox,"8614b7134913f5d5""",265 lbs.,6,492
0,Marques,--,Daniels,5,--,,"55a80a9365bc107d""",155 lbs.,5,493
0,Eduardo,"5' 10""",Dantas,4,--,,"676a2e5ec4d7338c""",135 lbs.,20,494
1,Mac,"5' 8""",Danzig,12,"70.0""",Orthodox,"86f582852a5b240a""",155 lbs.,22,495
0,Karen,"5' 7""",Darabedyan,4,"68.0""",Orthodox,"d2fa318f34d0aadc""",155 lbs.,9,496
1,Beneil,"5' 10""",Dariush,4,"72.0""",Southpaw,"08af939f41b5a57b""",155 lbs.,14,497
0,Brian,"5' 6""",Davidson,3,--,,"42775dc893603154""",145 lbs.,8,498
0,Marcus,"5' 10""",Davis,9,"70.0""",Southpaw,"b7d524c77c27389b""",170 lbs.,20,499
0,LC,"5' 8""",Davis,4,"69.0""",Southpaw,"6dab8ce5e4bffe77""",135 lbs.,17,500
0,Phil,"6' 2""",Davis,3,"79.0""",Orthodox,"902ab9197b83d0db""",205 lbs.,13,501
0,Lemont,"5' 8""",Davis,5,--,Orthodox,"a993ef2dd36cea5f""",170 lbs.,2,502
0,Justin,"5' 11""",Davis,10,--,,"20697b334f6c0a45""",205 lbs.,14,503
0,Alexis,"5' 6""",Davis,7,"68.0""",Orthodox,"4c2d90e335e6df19""",125 lbs.,19,504
1,Danny,"6' 2""",Davis,5,--,,"570d40f993171b19""",170 lbs.,6,505
0,Brandon,"5' 10""",Davis,3,"72.0""",Orthodox,"cc351e408bbb7d43""",145 lbs.,9,506
1,Hakeem,"5' 8""",Dawodu,1,"73.0""",Orthodox,"2c9d00968f818270""",145 lbs.,7,507
0,Grant,"5' 10""",Dawson,1,--,Switch,"99bd51917728c25d""",145 lbs.,11,508
0,Jason,"6' 0""",Day,12,"72.0""",Orthodox,"a6fd2173d5e2d7f0""",185 lbs.,19,509
0,Martin,"5' 10""",Day,1,"71.0""",Orthodox,"ea3dcc417c322064""",125 lbs.,5,510
0,Angel,"5' 9""",De Anda,5,--,,"4b450aa602611baa""",205 lbs.,18,511
0,Philip,"6' 5""",De Fries,3,"82.0""",Orthodox,"6ef65b6a152e49d5""",250 lbs.,9,512
0,Montana,"5' 7""",De La Rosa,4,"68.0""",,"80d8aed0ca9b00f3""",125 lbs.,8,513
0,Mark,"5' 6""",De La Rosa,1,"65.0""",Orthodox,"f57dd0bfa8c17813""",135 lbs.,9,514
0,Mike,"5' 11""",de la Torre,7,"71.0""",Orthodox,"1971869b7e054261""",145 lbs.,14,515
